date,state,unemployment_rate,federal_funds_rate,national_unemployment_rate,inflation_cpi,recession_indicator,treasury_10y_yield,total_nonfarm_employment,civilian_labor_force,total_private_employment,manufacturing_employment,cpi,year,month
1996-11-01,MA,4.4,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,MD,4.9,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,ME,5.2,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,MI,4.8,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,MN,3.7,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,MO,4.8,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,MS,5.8,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,MT,5.4,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,NC,4.1,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,ND,3.1,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,NH,3.7,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,NJ,5.9,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,NM,7.3,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,NV,4.9,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,NY,6.3,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,OH,5.0,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,OK,4.0,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,OR,5.8,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,PA,5.3,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,RI,5.3,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,SC,5.7,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,SD,3.2,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,TN,5.4,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,TX,5.6,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,UT,3.4,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,VA,4.1,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,VT,4.2,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,WA,5.5,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,WI,3.5,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,WV,7.5,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-11-01,WY,5.2,5.31,5.4,158.7,0.0,6.38,120947.0,135007.0,101382.0,17277.0,158.6,1996,11
1996-12-01,AK,7.4,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,AL,5.1,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,AR,5.2,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,AZ,5.5,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,CA,7.0,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,CO,3.9,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,CT,5.3,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,DE,5.2,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,GA,4.8,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,HI,6.0,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,IA,3.6,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,ID,5.4,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,IL,5.1,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,IN,3.4,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,KS,4.2,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,KY,5.7,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,LA,6.2,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,MA,4.4,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,MD,4.9,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,ME,5.2,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,MI,4.8,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,MN,3.6,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,MO,4.8,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,MS,5.9,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,MT,5.4,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,NC,4.1,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,ND,3.1,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,NH,3.7,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,NJ,5.9,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,NM,7.2,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,NV,4.8,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,NY,6.4,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,OH,5.0,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,OK,4.0,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,OR,5.9,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,PA,5.3,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,RI,5.4,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,SC,5.7,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,SD,3.2,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,TN,5.4,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,TX,5.7,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,UT,3.4,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,VA,4.1,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,VT,4.2,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,WA,5.4,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,WI,3.6,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,WV,7.5,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1996-12-01,WY,5.2,5.29,5.4,159.1,0.0,,121143.0,135113.0,101572.0,17284.0,158.6,1996,12
1997-01-01,AK,7.5,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,AL,5.1,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,AR,5.2,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,AZ,5.3,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,CA,6.9,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,CO,3.8,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,CT,5.3,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,DE,5.1,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,GA,4.8,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,HI,6.1,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,IA,3.5,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,ID,5.4,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,IL,5.1,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,IN,3.4,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,KS,4.2,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,KY,5.7,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,LA,6.1,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,MA,4.4,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,MD,5.0,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,ME,5.3,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,MI,4.7,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,MN,3.5,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,MO,4.8,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,MS,5.9,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,MT,5.5,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,NC,4.0,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,ND,3.1,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,NH,3.6,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,NJ,5.8,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,NM,7.1,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,NV,4.8,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,NY,6.5,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,OH,5.1,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,OK,4.1,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,OR,5.9,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,PA,5.3,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,RI,5.5,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,SC,5.6,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,SD,3.1,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,TN,5.5,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,TX,5.7,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,UT,3.3,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,VA,4.1,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,VT,4.2,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,WA,5.3,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,WI,3.6,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,WV,7.5,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-01-01,WY,5.2,5.25,5.3,159.4,0.0,,121356.0,135456.0,101763.0,17297.0,159.1,1997,1
1997-02-01,AK,7.4,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,AL,5.1,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,AR,5.2,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,AZ,5.2,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,CA,6.8,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,CO,3.6,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,CT,5.2,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,DE,4.9,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,GA,4.8,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,HI,6.1,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,IA,3.4,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,ID,5.4,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,IL,5.0,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,IN,3.4,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,KS,4.1,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,KY,5.7,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,LA,6.1,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,MA,4.3,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,MD,5.0,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,ME,5.4,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,MI,4.6,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,MN,3.5,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,MO,4.6,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,MS,5.8,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,MT,5.5,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,NC,4.0,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,ND,3.1,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,NH,3.6,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,NJ,5.7,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,NM,7.0,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,NV,4.7,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,NY,6.5,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,OH,5.0,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,OK,4.0,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,OR,5.9,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,PA,5.3,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,RI,5.5,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,SC,5.4,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,SD,3.1,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,TN,5.5,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,TX,5.7,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,UT,3.3,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,VA,4.1,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,VT,4.2,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,WA,5.2,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,WI,3.6,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,WV,7.4,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-02-01,WY,5.1,5.19,5.2,159.7,0.0,,121673.0,135400.0,102075.0,17315.0,159.6,1997,2
1997-03-01,AK,7.3,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,AL,5.1,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,AR,5.1,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,AZ,5.0,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,CA,6.7,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,CO,3.5,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,CT,5.1,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,DE,4.8,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,GA,4.7,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,HI,6.1,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,IA,3.4,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,ID,5.3,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,IL,4.9,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,IN,3.3,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,KS,4.0,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,KY,5.6,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,LA,6.1,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,MA,4.3,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,MD,4.9,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,ME,5.4,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,MI,4.5,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,MN,3.4,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,MO,4.5,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,MS,5.8,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,MT,5.5,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,NC,3.9,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,ND,3.1,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,NH,3.5,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,NJ,5.6,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,NM,6.9,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,NV,4.6,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,NY,6.6,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,OH,4.9,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,OK,4.0,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,OR,5.8,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,PA,5.3,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,RI,5.6,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,SC,5.2,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,SD,3.0,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,TN,5.4,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,TX,5.7,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,UT,3.2,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,VA,4.0,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,VT,4.1,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,WA,5.1,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,WI,3.6,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,WV,7.2,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-03-01,WY,5.1,5.39,5.2,159.8,0.0,,121991.0,135891.0,102383.0,17340.0,160.0,1997,3
1997-04-01,AK,7.2,5.51,5.1,159.9,0.0,6.9,122289.0,136016.0,102686.0,17351.0,160.2,1997,4
1997-04-01,AL,5.1,5.51,5.1,159.9,0.0,6.9,122289.0,136016.0,102686.0,17351.0,160.2,1997,4
1997-04-01,AR,5.1,5.51,5.1,159.9,0.0,6.9,122289.0,136016.0,102686.0,17351.0,160.2,1997,4
1997-04-01,AZ,4.8,5.51,5.1,159.9,0.0,6.9,122289.0,136016.0,102686.0,17351.0,160.2,1997,4
1997-04-01,CA,6.6,5.51,5.1,159.9,0.0,6.9,122289.0,136016.0,102686.0,17351.0,160.2,1997,4
1997-04-01,CO,3.4,5.51,5.1,159.9,0.0,6.9,122289.0,136016.0,102686.0,17351.0,160.2,1997,4
